 1,435.76,6.84,1.28,0.04,3.13
 2,456.25,17.02,11.6,0.15,12.91
 3,518.3,12.28,2.45,0.11,6.82
 4,555.12,14.23,4.44,0.15,21.19
 5,625.28,7.15,1.36,0.0599999999999,4.54
 6,655.37,7.43,3.98,0.09,10.31
 7,691.04,20.08,13.24,0.17,25.91
 8,757.17,6.93,1.53,0.0599999999999,5.72
 9,800.95,39.77,16.89,0.25,18.39
 10,888.72,13.0,4.29,0.22,11.74
 11,946.03,10.83,2.67,0.1,6.82
 12,996.22,21.97,2.67,0.14,8.4
 13,1044.44,14.02,2.59,0.13,10.66
 14,1104.37,9.66,2.31,0.12,7.58
 15,1161.8,8.48,1.93,0.11,8.2
 16,1216.07,9.77,1.93,0.1,6.41
 17,1263.81,9.28,6.86,0.1,10.29
 18,1332.52,8.57,2.26,0.11,6.68
 19,1390.08,11.22,2.11,0.0800000000001,8.6
 20,1442.89,21.41,35.02,0.13,20.36
 21,1526.97,8.74,2.16,0.11,7.44
 22,1594.02,6.92,2.58,0.15,28.4
 23,1661.08,8.11,1.52,0.11,5.13
 24,1691.77,8.13,2.57,0.16,4.56
 25,1738.62,9.09,2.15,0.12,9.58
 26,1812.05,6.93,1.5,0.0800000000001,6.93
 27,1856.68,33.03,18.19,0.0800000000001,12.95
 28,1931.8,21.65,13.81,0.11,4.96
 29,2003.52,16.27,37.91,0.13,11.44
 30,2083.68,11.07,2.57,0.12,6.03
 31,2167.69,9.45,4.99,0.18,6.27
 32,2251.89,15.3,9.48,0.21,21.97
 33,2363.12,10.8,1.9,0.1,7.7
 34,2427.3,8.42,1.95,0.12,5.69
 35,2475.04,58.85,9.62,0.19,37.12
 36,2604.24,10.78,10.74,0.17,21.09
 37,2706.0,83.5,12.29,0.14,30.39
 38,2847.68,10.47,2.44,0.13,6.32
 39,2927.24,6.84,1.6,0.12,3.74
 40,2981.17,7.96,2.02,0.12,16.88
 41,3059.77,11.81,2.31,0.18,13.39
 42,3168.32,9.77,2.48,0.18,6.76
 43,3256.8,11.18,2.57,0.16,12.71
 44,3379.11,17.44,6.41,0.34,8.61
 45,3500.01,8.16,1.73,0.11,7.8
 46,3576.66,9.85,4.77,0.2,17.6
 47,3693.37,32.56,4.03,0.41,15.35
 48,3795.04,26.66,18.81,0.230000000001,16.0
 49,3915.21,16.33,20.62,0.24,29.74
 50,4051.01,19.4,16.3,0.23,14.82
 51,4171.49,15.11,2.65,0.19,12.48
 52,4260.4,6.66,1.77,0.14,3.84
 53,4327.95,7.17,11.12,0.16,15.82
 54,4432.65,67.31,14.46,0.24,6.78
 55,4559.06,17.52,2.04,0.17,4.09
 56,4659.16,16.15,2.8,0.71,53.81
 57,4801.56,8.35,2.16,0.17,8.64
 58,4901.64,14.75,6.99,0.29,25.59
 59,5051.4,16.02,1.98,0.180000000001,7.82
 60,5193.78,11.03,2.87,0.26,44.62
 61,5320.68,18.93,1.87,0.100000000001,4.65
 62,5416.13,18.45,3.74,2.96,55.62
 63,5593.88,14.94,2.46,0.21,10.61
 64,5694.77,11.33,3.24,0.18,4.44
 65,5762.14,17.42,4.01,0.19,15.44
 66,5906.32,9.68,2.67,0.26,14.63
 67,6018.33,12.29,1.63,0.169999999999,3.84
 68,6111.66,9.31,11.52,0.14,8.98
 69,6220.35,14.73,5.97,0.169999999999,3.76
 70,6328.61,23.67,15.61,0.289999999999,33.35
 71,6500.25,6.05,1.32,0.12,5.16
 72,6581.13,25.64,3.91,0.84,19.23
 73,6757.48,30.34,17.2,0.399999999999,48.04
 74,6935.94,8.48,1.64,0.140000000001,4.06
 75,7128.1,9.15,1.96,0.169999999999,7.24
 76,7252.17,11.37,2.19,0.16,6.37
 77,7358.6,9.54,2.53,0.249999999999,6.06
 78,7513.0,44.6,5.8,0.14,6.26
 79,7651.19,8.14,1.89,0.19,5.33
 80,7806.27,7.45,1.85,0.190000000001,3.79
 81,7904.2,9.69,2.35,0.18,18.42
 82,8014.14,8.15,1.34,0.0999999999995,5.34
 83,8136.42,9.71,5.1,0.199999999999,14.04
 84,8337.49,5.33,1.43,0.12,6.07
 85,8437.28,6.08,1.21,0.16,4.8
 86,8535.66,20.28,3.74,0.17,4.81
 87,8638.95,7.9,1.22,0.0999999999995,2.59
 88,8731.03,5.01,1.25,0.0900000000004,5.26
 89,8858.1,11.94,16.42,0.3,16.4
 90,8993.98,19.7,5.99,0.24,19.24
 91,9162.48,45.28,4.91,0.32,6.6
 92,9291.15,6.68,1.44,0.150000000001,5.12
 93,9399.42,5.4,1.33,0.11,5.14
 94,9502.09,13.28,6.36,0.11,5.74
 95,9608.91,5.76,1.28,0.11,2.91
 96,9730.38,6.69,20.21,0.209999999999,13.76
 97,9906.82,12.85,2.06,0.27,23.67
 98,10120.36,8.93,21.57,0.280000000001,10.79
 99,10287.15,6.64,13.98,0.19,5.66
 100,10391.82,5.05,1.3,0.100000000001,11.83
